,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265
314,2022-11-11,0,0,2,95,0,0,32,0,2,38,1,21,574,3,0,1,5,1,0,1,0,3,1,311,25,3,0,6,0,1,0,1,45,0,6,0,7,2,3,11,282,53,1943,1,108,0,1,3088,9,751,4,14,1,1,2,7,0,1,0,5,8,4,2,0,72,15,0,2811,7,434,5,4,2,219,666,6,2,1,3205,13,1,9,2,0,1,1,593,231,7,1867,5,1,15,0,6,0,36,0,0,1512,1,4,0,0,0,1,2701,2,0,0,0,10,1505,1520,0,70,3,0,5,0,3,1,1,0,565,0,3,0,14,14,3,5100,1,10,11,1,1494,3175,2,2359,3030,3903,1351,863,33,47,2,1199,1,0,993,75,0,4,0,0,9,989,2,2,3334,3351,2965,1985,1,611,3,7,2,3121,1,0,1,0,0,0,3,0,13,3,27,1,0,0,0,2840,0,11,5,0,1,0,9,3,4,8,9,2,0,2,1,1,4,0,4,0,2,9,168,1,844,4,7,1,9,10,3,6,6,1,0,4,22,169,5,69,0,3,2344,3234,1548,99,1470,2512,3,5095,5440,2344,3414,1,4,5,10,74,0,1470,5,2,2605,2,0,1,1,1,31,27,2,2,2,18,477,1570,2418,1232,14
315,2022-11-12,3,1,0,221,0,2,48,1,0,32,1,48,613,2,1,1,6,5,0,1,1,0,0,333,45,0,0,1,1,0,0,1,48,3,4,9,7,0,6,6,252,76,2313,0,163,0,1,3791,8,956,1,17,1,0,1,4,0,0,0,1,6,0,2,0,81,50,1,3281,0,351,2,3,1,237,581,6,1,3,4732,28,1,13,0,0,2,1,747,297,4,2301,2,2,17,0,4,1,41,0,0,1733,5,0,0,0,0,3,3274,3,0,0,0,25,1688,2012,0,85,1,0,2,0,0,1,0,1,714,0,1,0,8,14,0,5165,1,6,1,4,1451,2111,2,1805,3524,4379,1229,1312,74,80,0,2138,1,0,1049,62,0,4,2,0,9,1413,1,1,4231,3196,3310,2912,1,480,1,10,2,3323,1,0,0,1,1,0,3,1,12,2,30,2,0,0,2,3074,0,3,9,1,3,0,14,7,1,3,2,0,0,1,2,4,1,0,4,0,2,0,298,2,1151,1,6,0,10,13,5,0,13,6,0,2,23,167,5,75,0,2,2567,3286,1758,191,1376,3335,3,4261,5772,2311,3564,0,3,1,16,50,0,2348,12,1,3546,2,0,0,0,5,78,72,2,2,1,14,704,1413,3117,1318,12
316,2022-11-13,1,0,0,191,1,0,63,1,0,36,0,34,441,5,1,0,14,1,0,0,2,3,0,271,25,2,0,5,3,0,0,0,23,0,8,6,12,1,3,10,233,64,1636,3,109,0,0,3452,5,671,5,13,1,1,3,7,0,0,0,0,13,4,3,3,48,24,2,2877,1,425,4,5,0,217,548,6,2,1,3728,21,1,21,2,0,6,1,511,215,9,1958,3,2,23,2,7,0,32,0,0,1752,0,0,0,0,0,5,2504,3,0,0,0,32,1375,1470,0,71,1,1,1,0,1,0,1,2,574,1,5,1,16,10,0,6490,2,7,4,0,1237,3627,1,1483,2733,3532,1045,1063,54,62,2,1799,4,1,861,72,1,0,3,0,14,892,3,2,3345,2833,2758,2546,1,435,1,6,2,2680,0,0,0,1,0,0,6,1,13,0,28,0,1,0,1,3334,0,4,6,2,4,1,18,3,0,0,11,1,0,1,1,1,3,0,1,0,2,2,170,5,910,3,0,0,14,11,5,3,8,2,0,3,21,146,8,87,0,3,1907,3527,1277,172,1125,2582,1,3387,4345,1845,3032,1,3,1,10,36,0,1913,7,0,2393,1,0,1,0,2,69,61,1,0,2,21,540,1096,2577,1669,12
317,2022-11-14,2,0,0,28,0,0,21,2,0,36,0,22,418,2,0,0,2,1,0,0,0,0,0,210,15,0,0,3,0,0,0,0,28,2,0,0,2,1,0,6,186,38,1438,0,90,0,1,2042,5,490,0,17,0,0,0,3,0,0,0,0,4,0,0,0,38,18,0,1843,0,390,0,2,0,138,489,3,0,1,1177,1,0,11,2,0,1,0,383,212,1,1182,0,4,12,0,4,0,14,0,0,1224,0,0,0,0,0,0,1536,0,0,0,0,5,929,696,0,58,0,0,0,0,2,0,0,1,378,0,1,0,11,13,0,4715,1,3,0,1,846,2876,0,1853,1908,2643,879,418,30,26,0,378,0,0,654,54,0,1,0,0,9,386,2,2,3759,2906,2591,1696,1,456,0,1,1,2252,0,0,1,1,0,0,1,0,6,1,9,0,0,0,0,2638,0,1,2,0,0,2,6,2,2,3,4,0,0,0,0,1,0,0,0,0,1,1,109,0,423,0,0,0,13,16,2,1,11,1,0,0,16,75,0,61,0,0,1454,2625,918,56,949,1942,1,3754,4327,1558,2039,0,0,0,6,54,0,1208,2,1,1179,1,0,0,0,0,4,12,0,0,0,13,333,1053,1460,1617,9
318,2022-11-15,1,0,1,50,0,0,30,0,0,29,0,21,539,1,0,0,0,0,0,0,0,0,0,278,29,0,0,2,1,0,0,0,28,3,0,0,3,1,2,17,185,46,1449,0,84,0,0,2252,5,549,0,16,1,0,0,5,0,0,0,0,7,1,1,0,54,14,0,1804,2,364,0,0,0,170,549,1,1,0,1504,6,0,8,1,0,1,0,409,227,1,1258,0,1,11,0,3,1,15,0,0,1406,0,0,0,0,0,0,1861,0,0,0,0,2,1042,740,0,52,0,0,0,0,0,0,1,2,451,0,0,0,9,10,0,4164,5,3,0,1,1017,2643,1,2020,2178,3293,1050,436,35,35,1,392,0,0,777,76,1,0,0,0,2,472,2,1,3661,3365,2687,1886,0,523,0,2,0,2777,0,0,0,0,0,0,1,0,11,1,10,0,0,0,0,2713,0,3,0,5,0,0,4,1,2,2,3,0,0,0,0,2,1,0,2,0,2,0,118,0,479,1,2,0,8,12,2,0,6,1,0,0,16,92,2,61,0,1,1893,2677,1171,55,1165,2350,1,4225,4810,1899,2436,0,1,0,9,51,0,1141,5,0,1316,2,0,0,0,0,15,11,0,0,0,11,381,1139,1669,1342,11
319,2022-11-16,0,0,0,40,0,1,19,1,0,30,0,14,570,0,0,0,5,0,2,1,0,0,0,277,19,0,0,3,1,0,0,0,51,0,2,1,1,3,1,14,206,50,1443,0,65,0,0,2384,3,566,0,29,0,1,0,2,0,0,0,0,5,2,0,1,43,12,0,1997,2,337,0,0,0,152,520,1,0,0,1552,4,0,5,2,0,1,0,550,232,2,1329,0,1,12,0,3,0,20,1,0,1459,0,1,0,0,0,2,1983,0,0,0,0,5,1080,829,0,66,0,0,0,0,0,0,1,1,478,0,1,0,8,5,0,3960,2,4,0,1,918,2680,1,2009,2143,3125,1053,516,23,28,0,460,0,0,725,70,0,1,0,0,8,696,1,2,4134,3472,2900,1865,0,521,0,4,0,2779,0,0,0,0,0,0,1,0,2,1,24,0,0,0,1,2610,0,5,6,1,1,0,9,4,1,4,3,1,0,0,0,1,0,0,0,0,3,0,129,2,476,0,2,0,6,6,3,1,9,1,0,0,11,87,0,47,0,2,1847,2779,1318,49,1074,2371,1,4355,5199,1749,2415,0,1,1,6,50,0,1189,0,0,1466,2,0,0,0,0,10,8,1,0,0,16,386,1066,1571,1560,15
320,2022-11-17,1,0,0,47,0,1,24,1,0,31,0,25,566,2,0,0,0,0,0,0,0,0,0,261,30,0,0,5,0,0,1,0,33,2,0,1,2,5,4,11,184,44,1527,0,92,0,0,2412,5,567,0,20,1,0,1,1,1,0,0,0,2,5,1,0,47,16,0,2053,1,375,0,0,0,192,520,1,0,0,1853,7,0,8,2,0,1,0,555,272,1,1417,0,0,15,0,4,1,20,0,0,1369,0,0,0,0,0,0,2015,0,0,0,0,8,1062,930,0,61,0,0,1,2,0,0,0,0,461,0,5,1,8,8,0,4265,2,7,0,0,1037,2831,2,1937,2292,3222,1081,597,31,36,1,645,0,0,750,68,0,1,3,0,10,618,0,2,3914,3228,2747,1960,0,541,0,3,2,2876,0,0,0,4,0,0,1,0,9,1,27,0,0,0,0,2693,0,3,2,2,0,0,12,0,1,3,4,0,0,1,0,1,0,0,0,0,3,1,146,0,616,0,0,0,9,10,3,0,5,1,0,0,19,69,0,60,0,1,1989,2770,1393,61,1250,2326,0,4494,4982,1798,2383,0,0,2,3,56,0,1366,5,0,1579,0,0,0,0,1,13,12,0,0,0,14,420,1207,1834,1379,9
321,2022-11-18,1,0,0,84,0,0,28,0,0,30,0,21,493,1,0,1,3,1,0,0,0,0,0,308,18,0,0,2,0,0,0,0,30,2,0,1,2,0,1,14,199,51,1594,0,103,0,0,2435,5,514,0,17,1,0,1,3,0,0,0,2,2,0,0,0,51,15,0,2092,1,349,0,1,0,199,526,3,1,0,2405,15,0,12,6,0,1,0,463,202,7,1435,0,1,18,0,3,1,26,0,0,1297,0,1,0,0,0,2,2294,0,0,0,0,12,1200,1155,0,52,0,0,1,0,0,0,1,1,426,1,1,0,8,6,0,4106,0,7,1,1,1104,2618,0,1766,2374,3074,1076,690,30,56,0,831,0,0,845,59,1,0,0,1,5,787,0,0,3597,2836,2406,2103,1,458,2,5,0,2641,0,0,0,1,1,0,1,0,10,1,18,0,0,0,0,2669,0,5,7,4,0,0,9,5,1,6,4,2,0,0,0,2,1,0,0,0,2,0,156,0,610,1,1,0,8,12,0,0,9,3,0,1,27,116,1,46,1,3,1797,2794,1311,60,1126,2351,1,4075,4484,1921,2699,0,1,0,13,47,0,1156,3,0,1988,0,0,0,0,1,23,17,0,2,0,8,352,1252,2040,1480,9
322,2022-11-19,0,0,0,205,0,0,33,0,0,25,0,35,401,2,0,1,4,0,0,0,0,0,0,259,33,0,0,5,0,0,0,0,37,2,0,12,10,0,2,8,235,49,1501,0,107,0,0,2799,8,643,1,23,1,5,1,5,0,0,0,0,5,0,0,0,52,24,1,2383,2,273,2,1,0,178,483,0,0,0,3449,32,0,8,0,0,1,0,452,153,1,1708,1,0,30,0,4,0,37,0,0,1211,1,0,0,0,0,0,2304,3,0,0,0,12,1317,1549,0,66,0,0,2,0,0,0,0,1,536,0,4,0,12,5,0,3814,1,7,1,0,1043,1571,0,1267,2707,3222,971,916,46,39,0,1527,0,1,829,39,0,0,0,0,11,924,1,2,3073,2033,2324,2104,0,410,1,3,0,2421,0,0,0,1,0,0,0,0,14,0,17,0,0,0,0,2319,0,0,7,3,0,0,8,6,4,6,5,1,0,0,0,2,0,0,0,0,0,1,171,0,881,0,0,0,5,7,3,0,10,1,0,1,25,150,3,65,0,2,1830,2386,1199,126,1040,2338,0,3183,3742,1725,2818,0,0,0,11,48,0,1593,4,1,2559,0,0,0,0,0,67,40,0,0,0,12,424,1116,2380,1291,8
323,2022-11-20,2,0,0,139,0,0,36,1,0,28,0,30,280,1,0,0,3,0,0,0,0,0,0,231,36,0,0,6,0,0,1,0,28,1,1,9,7,1,0,5,195,59,1210,0,93,0,0,2570,5,484,0,9,0,1,0,8,1,0,0,0,9,0,1,0,55,21,1,1909,2,272,0,2,0,159,377,1,0,2,2641,23,0,9,2,0,0,1,365,120,0,1477,1,0,10,0,5,0,23,0,0,1181,0,0,0,0,0,4,1761,0,0,0,0,12,916,1213,0,62,0,0,0,1,0,0,0,0,407,3,1,1,15,12,0,4052,0,3,1,0,758,2289,0,1011,2149,2860,925,712,37,37,0,1131,0,1,756,44,0,1,1,0,12,700,0,0,2436,1728,1917,1760,0,378,1,2,2,1798,0,0,0,0,0,0,0,0,11,0,28,1,0,0,0,2460,0,1,7,3,0,0,11,6,44,10,4,2,0,0,0,1,0,0,0,0,2,0,118,0,658,0,0,0,9,4,2,0,9,1,0,0,18,112,0,64,1,0,1377,2580,919,89,728,1695,0,2562,2943,1768,2464,0,2,0,8,37,0,1234,7,0,2113,0,0,1,0,0,43,33,0,0,1,12,391,829,1945,1264,14
324,2022-11-21,0,0,1,53,0,0,41,2,1,42,0,27,514,3,0,0,7,2,2,1,0,6,3,312,27,4,0,8,1,0,0,2,39,1,6,0,7,4,4,9,238,62,1965,2,75,0,1,2419,6,518,2,24,2,0,4,2,2,0,0,2,11,5,4,2,34,23,1,2071,2,474,3,3,1,236,720,4,1,1,1552,5,5,8,2,0,2,3,393,195,9,1420,5,3,13,2,13,1,11,0,0,1783,1,3,0,0,0,3,2114,2,0,0,0,3,1296,905,0,76,4,0,3,0,3,2,0,3,364,0,4,1,15,15,6,5034,1,11,3,2,1188,2985,1,2554,2763,3362,1221,580,31,47,0,426,1,1,1001,72,0,1,1,0,4,550,3,4,5145,3732,3153,2249,2,608,2,6,1,2917,0,0,1,1,1,0,4,0,12,3,25,2,1,0,1,3343,0,1,5,0,5,1,9,4,0,8,13,2,0,1,0,6,5,0,3,0,6,0,110,3,504,1,5,0,18,16,2,3,9,6,0,2,19,101,9,65,2,2,2026,3144,1115,49,1218,2527,7,5449,5811,2317,3122,2,3,5,9,69,0,1082,9,3,1538,2,0,1,0,6,11,12,0,2,3,18,407,1572,2106,1371,15
325,2022-11-22,0,0,2,49,1,0,43,2,0,42,1,33,565,2,1,2,2,3,4,1,0,1,3,342,33,2,0,13,1,0,0,3,32,4,4,2,2,3,7,13,252,80,2016,1,93,2,2,2603,6,606,11,23,1,0,5,6,0,0,0,1,8,3,1,0,65,14,1,2299,6,452,2,8,0,269,825,11,1,1,1791,2,2,14,1,0,2,3,444,226,6,1548,2,3,15,0,13,0,29,1,0,1671,0,0,0,0,0,2,2253,3,0,0,0,9,1435,1016,0,73,4,0,4,0,4,4,0,5,372,2,5,0,13,15,1,4774,3,8,7,3,1285,3025,1,2478,2921,3747,1378,640,40,35,0,470,2,2,1066,72,0,1,1,0,8,531,3,4,5225,3707,3151,2329,2,717,3,6,1,3150,0,0,1,3,0,0,3,0,13,3,30,3,2,1,0,3329,0,9,2,0,5,0,13,4,3,4,11,1,0,1,1,3,3,0,7,0,5,6,138,2,601,1,3,1,15,14,2,3,17,2,0,2,27,123,5,73,0,4,2335,3309,1244,88,1313,2795,5,5655,6168,2504,3537,0,4,9,12,89,0,1073,6,2,1721,1,1,0,0,10,11,6,0,1,1,22,414,1620,2279,1438,11
326,2022-11-23,0,0,0,50,2,0,62,0,0,41,3,44,459,4,0,2,6,4,3,3,4,2,3,316,23,5,0,5,3,0,0,6,36,0,3,1,4,4,6,7,270,91,1470,0,103,0,6,2761,2,569,5,23,0,0,3,5,0,0,0,0,13,7,2,0,29,17,2,2172,1,437,1,6,0,267,710,14,3,4,2027,5,5,15,3,0,2,2,415,204,5,1483,10,8,22,0,13,0,26,2,0,1756,3,5,0,0,0,3,2168,2,0,0,0,8,1286,1024,0,79,4,0,4,1,3,2,0,3,364,1,1,0,20,18,5,4605,0,7,3,3,1212,2623,2,2213,2846,3702,1217,638,31,37,2,598,1,1,1048,54,1,1,0,0,7,619,6,3,4445,3172,2755,2282,2,452,2,3,3,2825,1,0,1,3,1,0,2,0,22,3,20,0,1,0,1,3183,0,5,7,0,2,2,14,5,1,6,7,1,0,5,0,5,3,0,12,0,3,5,115,3,605,1,6,1,19,13,2,12,7,5,0,1,22,134,0,73,1,2,2149,3082,1074,77,1256,2532,6,4685,5014,2248,3281,0,7,5,13,64,0,1213,7,1,1787,4,0,0,0,10,14,11,1,1,2,25,428,1536,2372,1152,9
327,2022-11-24,1,0,0,52,2,0,43,1,1,9,0,15,248,1,1,4,9,1,1,1,2,3,2,247,10,1,0,7,3,0,1,1,30,1,2,2,7,2,5,4,262,85,1095,1,98,0,1,2115,9,440,0,14,1,1,4,5,1,0,0,0,8,1,2,1,46,13,0,1583,7,250,1,2,0,260,528,6,2,4,1635,5,0,7,3,0,1,4,287,152,1,878,2,3,13,0,4,0,23,3,0,650,2,1,0,0,0,2,1603,1,0,0,0,7,789,701,0,72,3,0,5,0,0,0,0,1,240,2,6,1,14,10,0,3184,3,8,0,1,721,1293,2,1189,1838,2125,844,517,22,31,2,654,2,1,821,50,0,1,1,0,5,471,2,1,2494,1953,1551,1592,0,368,2,9,1,1916,1,0,0,1,1,0,2,0,15,1,15,2,1,0,0,1976,0,6,4,1,0,0,7,2,0,1,7,1,0,3,0,1,2,0,2,0,1,1,97,2,396,0,7,0,7,6,2,2,5,5,0,2,14,126,2,56,0,1,1540,1858,650,71,772,1253,5,2473,2581,1861,2290,0,3,1,15,58,0,795,8,3,1283,0,0,0,0,4,7,17,1,1,3,16,273,1162,1767,849,16
328,2022-11-25,2,1,1,38,0,0,34,0,0,22,1,44,395,2,0,1,4,5,0,2,0,2,0,188,22,2,0,4,0,0,0,0,26,0,2,1,3,2,4,4,174,47,1796,2,100,0,1,2438,9,466,3,8,1,0,2,3,0,0,0,0,7,3,2,0,37,12,0,2184,6,393,3,2,0,200,420,3,1,0,1682,4,1,9,1,0,0,0,325,177,3,1152,2,4,11,0,5,0,19,0,0,1870,0,0,0,0,0,1,1564,0,0,0,0,3,970,1001,0,53,3,0,3,0,2,1,2,0,312,2,4,0,12,5,1,4151,1,5,5,1,794,2643,1,1172,2039,3057,706,722,25,41,0,539,0,1,635,43,1,1,3,0,8,674,1,0,4456,2663,2625,2216,3,264,0,7,1,2193,0,0,0,1,0,0,2,1,9,0,5,2,0,0,0,3626,0,7,1,2,0,0,8,3,0,6,2,2,0,1,0,1,1,0,2,0,1,2,108,3,678,0,1,0,5,4,1,2,3,2,0,3,12,79,2,45,1,1,1384,3367,766,83,901,1965,2,2900,3400,1289,2310,1,3,1,11,34,0,1209,5,0,1525,0,1,1,0,4,20,14,0,0,2,11,528,883,1471,1153,9
329,2022-11-26,1,0,1,80,2,0,34,1,0,31,0,93,426,3,0,1,3,0,0,0,1,4,1,190,22,2,0,9,1,0,0,2,29,1,2,4,2,0,3,4,190,59,1906,2,116,0,0,2866,5,584,3,11,1,0,1,6,0,0,0,1,8,3,1,0,50,39,0,2419,2,464,0,1,0,186,455,0,1,2,2524,9,1,10,3,0,1,3,412,249,5,1511,3,0,30,0,7,0,25,0,0,1840,0,0,0,0,0,1,1886,2,0,0,0,8,1272,1507,0,56,0,0,1,0,1,2,0,2,381,1,3,0,15,18,1,5868,1,6,1,0,847,2809,1,1243,2415,3398,787,1023,34,37,1,1075,1,0,676,35,0,3,1,1,13,893,0,1,4137,2969,2730,2471,1,244,1,2,2,2434,1,0,4,1,0,0,1,0,7,3,11,3,0,0,2,3757,0,5,5,7,2,0,12,2,3,3,8,0,0,0,1,3,3,0,0,0,2,1,149,1,895,2,2,0,9,16,3,1,10,0,0,0,22,95,3,60,1,3,1696,3281,1003,131,980,2451,3,2952,3987,1462,2421,0,3,1,7,28,0,1712,1,0,2043,2,0,1,0,2,21,32,0,1,2,11,646,994,1956,1456,9
330,2022-11-27,2,0,0,86,1,0,47,0,1,33,0,22,262,3,1,0,8,2,0,0,0,0,2,214,24,0,0,7,0,0,0,5,29,0,2,4,4,1,5,3,159,42,1350,4,79,0,6,2651,7,498,2,8,0,0,0,6,0,0,0,0,4,1,3,0,33,18,0,2245,2,548,2,2,1,227,385,3,0,1,2212,17,1,16,2,0,0,1,284,101,3,1290,3,1,34,3,5,0,27,0,0,1661,0,1,0,0,0,1,1562,0,0,0,0,16,933,1117,0,45,3,1,0,1,4,0,0,2,290,0,1,1,13,17,0,6978,0,6,8,3,836,4452,1,1137,2013,2632,736,766,32,31,0,1130,1,0,662,40,1,3,1,0,12,667,3,2,3115,2945,2171,1986,0,319,5,5,4,2028,0,0,0,3,0,0,5,0,12,1,21,0,1,0,1,3941,0,4,9,3,2,0,10,6,1,11,7,4,0,0,2,2,0,0,1,0,1,2,107,3,662,1,0,0,14,10,5,2,7,1,0,2,27,84,3,51,0,1,1337,2865,712,82,859,1864,1,2472,2971,1361,2215,0,3,0,13,29,0,1556,1,2,1726,1,0,1,0,2,23,17,0,2,2,25,371,829,1758,1448,22
331,2022-11-28,3,0,3,32,0,1,48,0,1,46,0,34,477,4,3,4,6,3,3,0,3,5,4,291,27,0,0,13,3,0,1,1,39,0,4,3,2,3,6,7,201,69,1641,0,113,0,5,2291,4,528,8,18,0,0,2,7,0,0,0,1,7,2,2,0,43,15,1,2212,4,584,2,2,1,224,628,7,2,1,1254,2,3,15,8,0,0,4,431,201,2,1228,6,5,28,2,13,0,21,2,0,1714,1,3,0,0,0,2,1880,4,0,0,0,5,1153,742,0,66,2,0,3,0,4,1,1,3,368,0,5,0,14,17,3,7743,2,14,4,2,1095,5254,3,2433,2409,3257,1142,497,32,48,0,395,3,2,860,64,3,1,3,1,8,525,3,4,4662,3752,2944,2110,5,486,1,7,2,2859,0,0,1,3,0,0,6,0,10,1,15,6,0,0,1,4414,0,4,3,1,6,1,16,6,1,6,12,2,0,5,0,2,4,1,3,0,4,1,124,6,476,1,8,1,19,15,2,5,15,2,0,3,20,98,1,73,0,0,1914,2943,1092,57,1193,2203,7,4780,5164,2066,2552,0,0,4,3,54,0,1276,5,1,1253,1,0,0,1,6,8,11,2,3,3,18,425,1394,1747,1552,12
332,2022-11-29,2,0,0,51,2,0,44,1,0,35,0,36,588,1,0,2,6,3,2,3,3,0,4,300,30,4,0,12,3,0,1,1,45,0,2,1,7,4,5,10,243,84,1747,1,101,0,0,2676,3,618,6,15,1,0,1,8,0,0,0,0,13,4,2,0,63,13,1,2430,2,616,1,5,1,222,726,7,0,4,1780,10,6,15,1,0,1,4,539,303,9,1534,7,5,15,1,7,1,17,0,0,1909,3,2,0,0,0,2,2327,4,0,0,1,7,1345,983,0,91,0,0,2,1,3,1,0,1,500,0,3,2,14,10,5,6057,1,8,12,0,1249,4367,5,2753,2803,3678,1174,592,29,48,1,467,1,0,930,60,1,3,3,0,2,586,6,3,5962,4657,3572,2512,4,610,3,12,3,3528,0,0,1,4,0,0,0,0,14,2,18,5,1,0,3,4045,1,6,2,1,4,2,14,2,1,6,16,2,0,3,2,4,5,0,7,0,3,3,146,2,565,4,1,0,20,16,4,5,13,3,0,3,21,126,5,63,0,5,2297,3505,1424,64,1468,2990,8,5545,6198,2240,2793,0,2,6,8,73,0,1448,7,2,1603,2,0,4,0,8,11,7,1,0,3,18,422,1575,2043,1693,8
333,2022-11-30,3,0,4,46,2,0,38,0,2,37,0,14,628,5,0,3,9,2,1,1,2,3,4,294,28,5,0,8,1,0,0,5,35,1,2,2,4,4,5,15,227,56,1672,0,97,0,1,2942,8,644,6,23,1,1,2,6,0,0,0,1,7,3,3,1,61,8,1,2595,1,497,1,2,0,219,732,4,0,3,1997,7,4,9,1,0,0,3,540,296,9,1513,7,2,18,1,13,0,32,4,0,1749,0,0,0,0,0,5,2562,2,0,0,0,7,1293,972,0,66,2,0,5,0,1,1,0,2,476,1,8,0,13,22,5,5600,1,6,1,5,1406,3640,2,2713,2753,3911,1279,592,50,43,2,577,4,0,852,81,1,2,3,0,10,718,4,4,4206,4222,3261,2361,3,642,2,6,3,3540,0,0,1,2,0,0,5,1,16,2,25,3,2,0,2,3845,0,6,6,1,3,0,16,6,2,7,11,4,0,3,4,4,2,0,6,1,1,3,140,3,588,1,6,1,14,12,2,8,8,3,0,3,15,133,3,72,1,4,2373,3496,1460,59,1599,2987,3,5404,6205,2313,2978,0,3,2,10,77,2,1567,7,1,1749,7,0,2,0,4,11,14,1,1,2,11,450,1551,2088,1385,10
334,2022-12-01,1,0,3,73,1,0,42,0,2,50,0,33,723,7,0,1,8,3,0,0,0,1,5,342,36,2,0,4,0,0,1,4,33,2,2,3,5,2,6,17,252,94,2086,1,143,0,1,3157,6,740,7,28,3,2,3,7,0,0,0,3,13,2,1,0,86,33,4,2865,7,553,0,7,2,249,752,10,1,4,2490,12,0,11,3,0,2,2,735,366,6,1834,3,6,19,1,8,0,21,0,1,1805,3,0,0,0,1,5,2983,2,0,0,0,6,1527,1232,0,95,7,0,5,0,5,1,1,2,598,2,6,1,11,16,4,5645,1,12,5,7,1400,4455,1,2714,3037,4354,1439,765,41,48,1,834,1,1,1005,98,1,2,4,0,7,822,11,1,4686,4622,3607,2635,2,650,4,9,4,3778,0,0,1,3,0,0,5,0,17,2,19,4,0,0,3,3724,0,4,6,1,1,0,15,4,2,5,16,2,0,3,1,3,6,0,6,0,2,0,181,1,730,1,7,0,13,16,1,2,12,0,0,0,25,134,4,69,1,2,2639,3656,1697,70,1613,3322,10,6161,7057,2451,3275,1,1,8,8,85,0,1822,11,2,2129,5,0,0,1,6,15,22,0,3,1,15,638,1599,2403,1724,11
335,2022-12-02,0,0,1,104,3,0,51,0,1,28,1,35,683,4,1,1,6,2,2,1,2,3,3,346,36,2,0,11,1,0,0,2,47,2,5,1,3,1,7,8,265,74,2280,1,160,0,5,3278,13,688,3,18,1,0,4,5,0,0,0,0,8,2,2,0,92,26,2,2850,5,551,4,3,1,304,814,7,0,5,2924,13,4,13,4,0,0,2,685,298,4,1910,4,6,20,3,16,0,44,1,0,1881,1,2,0,0,0,1,3030,1,0,0,0,7,1555,1408,0,86,2,0,0,0,8,3,2,2,561,1,5,0,23,16,3,5286,0,9,9,2,1520,3805,2,2531,3239,4302,1437,867,41,36,1,1031,0,0,1091,98,3,2,1,0,9,939,3,0,4713,4124,3500,2864,4,651,2,12,3,3732,1,0,2,1,0,0,5,2,20,2,37,2,1,0,1,3801,0,7,4,1,5,1,23,9,3,3,12,4,0,2,1,5,3,0,5,0,4,3,202,3,809,2,6,0,22,13,2,4,11,1,0,1,29,163,5,68,2,5,2565,3496,1617,91,1601,3284,3,5743,6085,2569,3444,0,2,8,11,80,0,1585,6,0,2500,4,0,1,1,2,30,13,1,0,0,32,623,1690,2702,1539,14
336,2022-12-03,0,0,0,251,1,0,56,1,2,26,1,49,605,6,1,0,10,1,0,1,0,3,4,325,36,1,0,10,3,0,1,0,33,0,2,5,16,1,3,15,254,52,2056,1,180,0,0,3676,6,870,3,11,0,1,4,4,0,0,0,0,8,1,1,0,79,24,3,3148,0,349,2,3,0,226,650,2,0,2,4801,22,0,5,4,1,1,0,692,280,8,2286,3,2,18,0,4,1,55,0,0,1900,0,0,0,0,0,4,3643,2,0,0,0,23,1738,2130,1,100,1,0,0,1,1,0,1,2,671,0,4,0,21,17,1,4993,1,7,0,1,1536,2117,0,1770,3559,4151,1121,1264,40,57,0,1965,0,1,974,66,1,0,6,0,10,1210,1,1,3829,3323,3012,2932,0,480,4,3,0,3291,0,0,0,1,0,0,2,0,10,0,24,1,0,0,0,3329,0,4,4,1,4,0,14,6,25,5,7,0,0,1,0,0,0,0,3,0,3,2,257,4,1139,2,2,0,12,12,2,3,6,1,0,1,29,182,8,77,1,1,2609,3502,1745,192,1484,3362,7,4174,5344,1995,3411,0,1,1,13,53,0,1893,2,0,3522,1,0,0,0,2,75,40,2,1,2,19,743,1431,3139,1333,13
